Index;CocaCola;Citigroup;Walmart;Nike
14/04/2011;34.154999;44.299999;53.5;20.02
15/04/2011;34.005001;44.200001;53.549999;19.682501
18/04/2011;33.654999;44.200001;53.310001;19.645
19/04/2011;33.544998;45.299999;53.349998;19.682501
20/04/2011;33.924999;45.700001;53.689999;20.0175
21/04/2011;33.939999;45.5;53.580002;20.047501
25/04/2011;33.869999;45.200001;53.369999;20.0275
26/04/2011;33.465;45.099998;53.91;19.99
27/04/2011;33.5;45.099998;54.419998;20.280001
28/04/2011;33.705002;45.900002;54.689999;20.6425
29/04/2011;33.73;45.900002;54.98;20.58
02/05/2011;33.860001;44.900002;55.040001;20.559999
03/05/2011;33.939999;45.200001;55.459999;20.415001
04/05/2011;33.73;45.200001;55.369999;20.6975
05/05/2011;33.349998;44.799999;55.07;20.6525
06/05/2011;33.450001;45.200001;55.02;20.504999
09/05/2011;33.474998;44.16;55.099998;20.727501
10/05/2011;33.669998;44.200001;55.529999;20.875
11/05/2011;33.66;42.919998;55.169998;20.665001
12/05/2011;34.154999;42.419998;55.720001;21.145
13/05/2011;34.09;41.529999;55.720001;21.565001
16/05/2011;33.915001;41.189999;56.060001;21.317499
17/05/2011;33.994999;41.540001;55.540001;21.2225
18/05/2011;34.150002;41.240002;55.18;21.2075
19/05/2011;34.23;41.380001;55.48;21.5275
20/05/2011;34.150002;41.02;55.290001;21.262501
23/05/2011;33.744999;40.16;55.220001;20.905001
24/05/2011;33.735001;40.509998;54.779999;21.0825
25/05/2011;33.455002;40.330002;54.560001;20.797501
26/05/2011;33.349998;40.220001;54.619999;21.0175
27/05/2011;33.255001;40.970001;54.700001;21.155001
31/05/2011;33.404999;41.150002;55.220001;21.112499
01/06/2011;33.380001;39.650002;54.299999;20.5375
02/06/2011;33.02;40.009998;53.549999;20.2875
03/06/2011;32.764999;39.849998;53.66;20.09
06/06/2011;32.709999;38.07;53.759998;19.942499
07/06/2011;32.599998;37.580002;53.830002;20.475
08/06/2011;32.700001;36.810001;53.689999;20.025
09/06/2011;32.945;37.77;53.619999;20.1675
10/06/2011;32.695;37.919998;52.720001;19.915001
13/06/2011;32.560001;39.169998;52.619999;20.127501
14/06/2011;32.805;38.779999;52.91;20.559999
15/06/2011;32.485001;38;52.32;20.0975
16/06/2011;32.744999;37.630001;52.830002;20.0725
17/06/2011;32.810001;38.299999;52.82;20.2775
20/06/2011;32.915001;38.16;53.040001;20.807501
21/06/2011;33.130001;39.310001;53.290001;21.127501
22/06/2011;33.200001;39.509998;53.009998;20.487499
23/06/2011;32.490002;39.41;53.290001;20.547501
24/06/2011;32.465;39.59;52.41;20.295
27/06/2011;32.605;39.990002;52.290001;20.405001
28/06/2011;33.014999;40.150002;52.529999;22.475
29/06/2011;33.355;41.5;52.639999;22.445
30/06/2011;33.645;41.639999;53.139999;22.495001
01/07/2011;34.044998;42.880001;53.509998;22.955
05/07/2011;34.150002;42.57;53.389999;22.934999
06/07/2011;34.264999;42.009998;53.720001;23.0875
07/07/2011;34.375;42.630001;54.490002;23.415001
08/07/2011;34.34;42.029999;54.080002;23.309999
11/07/2011;34.049999;39.790001;53.869999;22.8575
12/07/2011;33.924999;39.07;53.939999;22.807501
13/07/2011;34.029999;39.470001;54.02;23.012501
14/07/2011;33.834999;39.02;53.630001;22.99
15/07/2011;33.764999;38.380001;53.630001;22.924999
18/07/2011;33.560001;37.740002;53.32;22.66
19/07/2011;34.66;38.02;53.970001;22.684999
20/07/2011;34.435001;38.619999;53.889999;22.65
21/07/2011;34.669998;40.32;54.470001;22.959999
22/07/2011;34.865002;40.259998;54.52;22.9275
25/07/2011;34.630001;39.91;53.970001;22.7325
26/07/2011;34.595001;39.720001;53.59;22.5825
27/07/2011;34.345001;38.27;53.25;22.18
28/07/2011;34.404999;38.18;52.990002;22.620001
29/07/2011;34.005001;38.34;52.709999;22.5375
01/08/2011;33.865002;38.48;52.619999;22.334999
02/08/2011;33.535;37.040001;51.68;21.2775
03/08/2011;34.200001;37.259998;51.279999;21.77
04/08/2011;32.91;34.810001;50.099998;20.387501
05/08/2011;33.384998;33.439999;50.849998;20.967501
08/08/2011;32.560001;27.950001;48.919998;19.797501
09/08/2011;33.34;31.82;50.82;20.625
10/08/2011;31.98;28.49;48.41;19.8325
11/08/2011;33.235001;30.290001;49.73;20.8125
12/08/2011;33.57;29.85;49.75;21.059999
15/08/2011;34.099998;31.27;49.98;21.282499
16/08/2011;34.084999;29.940001;51.919998;20.805
17/08/2011;34.639999;29.85;51.549999;20.637501
18/08/2011;33.880001;27.98;51.790001;19.98
19/08/2011;33.549999;26.77;52.299999;19.645
22/08/2011;33.634998;26.059999;52.189999;19.8125
23/08/2011;34.529999;27.32;53.209999;20.897499
24/08/2011;34.84;28.450001;53.369999;21.450001
25/08/2011;33.985001;29.83;52.700001;20.940001
26/08/2011;34.25;29.84;52.900002;21.5725
29/08/2011;34.865002;31.290001;53.189999;22.135
30/08/2011;34.93;30.940001;52.82;21.592501
31/08/2011;35.224998;31.049999;53.189999;21.6625
01/09/2011;35.224998;30;52.650002;21.637501
02/09/2011;34.869999;28.4;52.029999;21.01
06/09/2011;34.715;27.700001;51.68;20.940001
07/09/2011;35.400002;28.98;52.419998;21.627501
08/09/2011;35.584999;27.98;52.209999;21.3325
09/09/2011;34.685001;26.74;51.360001;20.625
12/09/2011;34.689999;26.959999;51.82;21.09
13/09/2011;34.549999;27.049999;51.59;21.455
14/09/2011;34.884998;27.389999;52.200001;21.872499
15/09/2011;35.509998;28.59;52.509998;22.01
16/09/2011;35.615002;28.99;52.650002;22.442499
19/09/2011;35.244999;27.709999;52.450001;22.549999
20/09/2011;35.325001;26.93;52.290001;22.365
21/09/2011;34.639999;25.52;51.32;21.434999
22/09/2011;33.91;23.959999;50.279999;21.045
23/09/2011;33.709999;24.98;50.799999;22.16
26/09/2011;34.380001;26.719999;51.830002;22.327499
27/09/2011;34.785;26.99;52.029999;22.645
28/09/2011;34.029999;25.92;51.310001;22.1175
29/09/2011;34.525002;26.9;51.93;21.997499
30/09/2011;33.779999;25.620001;51.900002;21.377501
03/10/2011;32.709999;23.110001;51.959999;20.762501
04/10/2011;32.615002;24.389999;52.880001;21.432501
05/10/2011;32.764999;24.709999;52.650002;21.950001
06/10/2011;32.695;26.02;52.75;22.32
07/10/2011;32.950001;24.629999;53.700001;22.0375
10/10/2011;33.450001;26.49;54.810001;22.68
11/10/2011;33.400002;27.84;54.720001;22.4625
12/10/2011;33.740002;29.200001;55.200001;22.9475
13/10/2011;33.700001;27.639999;55.02;23.0525
14/10/2011;33.924999;28.4;55.459999;23.2425
17/10/2011;33.5;27.93;54.779999;22.754999
18/10/2011;33.369999;29.879999;55.889999;22.870001
19/10/2011;33.514999;29.389999;56.25;22.8225
20/10/2011;33.560001;30.08;56.369999;22.9725
21/10/2011;34.095001;30.299999;56.919998;23.5875
24/10/2011;33.935001;31.6;56.779999;23.7675
25/10/2011;33.474998;30.9;56.709999;23.4375
26/10/2011;33.735001;31.15;57.369999;23.5525
27/10/2011;34.285;34.169998;57.810001;23.9575
28/10/2011;34.465;34.16;57.150002;24.1875
31/10/2011;34.16;31.59;56.720001;24.0875
01/11/2011;33.52;29.17;56.23;23.469999
02/11/2011;33.884998;29.83;56.860001;23.735001
03/11/2011;34.325001;30.780001;57.419998;23.92
04/11/2011;33.889999;30.34;57.5;23.594999
07/11/2011;34.105;30.549999;57.939999;23.450001
08/11/2011;34.325001;31.42;59.32;23.855
09/11/2011;33.514999;28.85;58.049999;23.09
10/11/2011;33.695;28.629999;58.130001;23.48
11/11/2011;34.060001;29.33;59.200001;24.0375
14/11/2011;33.895;28.379999;58.889999;23.9375
15/11/2011;34;28.02;57.459999;23.987499
16/11/2011;33.505001;26.860001;56.68;23.424999
17/11/2011;33.310001;26;56.73;22.9725
18/11/2011;33.695;26.280001;57.23;23.1875
21/11/2011;32.974998;25;56.66;22.764999
22/11/2011;32.985001;24.459999;56.849998;22.907499
23/11/2011;32.435001;23.51;56.639999;22.7325
25/11/2011;32.369999;23.629999;56.889999;22.57
28/11/2011;32.584999;25.049999;57.25;23.727501
29/11/2011;33.095001;25.24;58.169998;23.717501
30/11/2011;33.615002;27.48;58.900002;24.045
01/12/2011;33.415001;26.99;58.610001;23.8125
02/12/2011;33.189999;28.17;58.09;24.0625
05/12/2011;33.154999;29.83;58.34;24.15
06/12/2011;33.34;29.75;58.779999;24.0625
07/12/2011;33.389999;29.83;58.509998;23.9725
08/12/2011;33.365002;27.75;57.98;23.795
09/12/2011;33.785;28.77;58.32;24.42
12/12/2011;33.445;27.219999;58.09;24.237499
13/12/2011;33.240002;26.9;57.599998;23.762501
14/12/2011;33.130001;26.049999;57.650002;23.5975
15/12/2011;33.445;25.92;57.950001;23.52
16/12/2011;33.720001;26.030001;58.27;23.4175
19/12/2011;33.685001;24.82;57.779999;23.344999
20/12/2011;34.200001;25.950001;59.189999;23.407499
21/12/2011;34.785;26.1;59.389999;24.0875
22/12/2011;34.595001;27.65;59.189999;23.705
23/12/2011;34.970001;27.459999;59.990002;24.225
27/12/2011;34.939999;26.9;59.830002;24.442499
28/12/2011;34.755001;26.129999;59.73;24.1075
29/12/2011;35.080002;26.76;59.990002;24.365
30/12/2011;34.985001;26.309999;59.759998;24.092501
03/01/2012;35.07;28.33;60.330002;24.202499
04/01/2012;34.849998;28.17;59.709999;24.555
05/01/2012;34.685001;28.51;59.419998;24.540001
06/01/2012;34.465;28.549999;59;24.497499
09/01/2012;34.465;29.08;59.18;24.5875
10/01/2012;34.669998;30;59.040001;24.6175
11/01/2012;34.029999;31.27;59.400002;24.535
12/01/2012;33.785;31.6;59.5;24.775
13/01/2012;33.494999;30.74;59.540001;24.575001
17/01/2012;33.674999;28.219999;59.849998;24.809999
18/01/2012;33.794998;29.030001;60.009998;25.215
19/01/2012;33.724998;29.33;60.610001;25.395
20/01/2012;34.044998;29.639999;61.009998;25.440001
23/01/2012;34.264999;29.85;60.91;25.389999
24/01/2012;33.950001;29.9;61.389999;25.5525
25/01/2012;34.215;29.959999;61.470001;25.8025
26/01/2012;34.005001;30.379999;60.970001;25.575001
27/01/2012;33.720001;30.870001;60.709999;25.5275
30/01/2012;33.73;30.23;61.299999;25.8475
31/01/2012;33.764999;30.719999;61.360001;25.997499
01/02/2012;33.924999;31.6;62.18;25.9375
02/02/2012;33.915001;31.99;61.939999;25.705
03/02/2012;34.040001;33.540001;62.029999;25.875
06/02/2012;34.014999;33.299999;61.880001;25.865
07/02/2012;34.275002;33.07;61.689999;26.057501
08/02/2012;34.165001;34.23;61.619999;26.4825
09/02/2012;33.985001;33.66;61.959999;26.440001
10/02/2012;33.970001;32.93;61.900002;26.352501
13/02/2012;34.220001;32.880001;61.790001;26.305
14/02/2012;34.450001;32.080002;62.220001;26.657499
15/02/2012;34.200001;31.719999;61.759998;26.65
16/02/2012;34.43;32.709999;62.040001;26.540001
17/02/2012;34.525002;32.919998;62.48;26.67
21/02/2012;34.41;33.360001;60.07;26.237499
22/02/2012;34.625;32.360001;58.599998;26.432501
23/02/2012;34.59;32.709999;58.540001;26.535
24/02/2012;34.5;32.349998;58.790001;26.5725
27/02/2012;34.415001;32.93;58.459999;26.7925
28/02/2012;34.424999;33.48;58.93;26.8575
29/02/2012;34.93;33.32;59.080002;26.98
01/03/2012;34.799999;34.130001;58.82;27.135
02/03/2012;34.59;34.099998;59.009998;27.184999
05/03/2012;34.615002;33.68;59.400002;27.309999
06/03/2012;34.380001;32.119999;58.970001;26.834999
07/03/2012;34.395;33.240002;59.860001;26.895
08/03/2012;34.634998;34;59.77;26.975
09/03/2012;34.755001;34.200001;60.080002;27.495001
12/03/2012;35.075001;34.290001;60.68;27.362499
13/03/2012;35.125;36.450001;61;27.690001
14/03/2012;35.110001;35.209999;61.080002;27.575001
15/03/2012;35.165001;36.27;61.23;27.682501
16/03/2012;35.080002;36.689999;60.84;27.805
19/03/2012;35.200001;37.169998;60.740002;28.032499
20/03/2012;35.294998;38.080002;60.599998;27.934999
21/03/2012;35.560001;37.799999;60.560001;27.610001
22/03/2012;35.709999;36.900002;60.650002;27.747499
23/03/2012;35.744999;37.130001;60.75;26.855
26/03/2012;35.950001;37.43;61.200001;27.137501
27/03/2012;35.935001;36.779999;61.09;26.969999
28/03/2012;36.330002;37.060001;61.189999;26.807501
29/03/2012;36.904999;36.509998;60.82;26.9625
30/03/2012;37.005001;36.549999;61.200001;27.110001
02/04/2012;37.07;36.869999;61.360001;27.254999
03/04/2012;36.880001;36.369999;60.650002;27.342501
04/04/2012;36.73;35.040001;60.259998;27.372499
05/04/2012;36.735001;34.790001;60.669998;27.5975
09/04/2012;36.435001;33.970001;60.130001;27.672501
10/04/2012;36.009998;32.860001;59.93;26.615
11/04/2012;36.060001;33.59;59.799999;27.0625
12/04/2012;36.110001;34.630001;60.139999;27.1625
13/04/2012;35.970001;33.41;59.77;27.2925
16/04/2012;36.220001;34;60.580002;27.35
17/04/2012;36.974998;35.080002;61.869999;27.4575
18/04/2012;37.084999;35.080002;62.060001;27.639999
19/04/2012;36.91;34.849998;61.75;27.4025
20/04/2012;37.064999;33.889999;62.450001;27.692499
23/04/2012;36.845001;33.25;59.540001;27.4375
24/04/2012;37.060001;33.419998;57.77;26.6875
25/04/2012;37.465;33.68;57.360001;27.2575
26/04/2012;37.855;33.880001;58.950001;27.5875
27/04/2012;38.314999;33.5;59.029999;27.66
30/04/2012;38.16;33.040001;58.91;27.967501
01/05/2012;38.465;33.599998;59.07;27.825001
02/05/2012;38.580002;32.700001;59.009998;28.57
03/05/2012;38.720001;32.48;58.990002;28.6
04/05/2012;38.5;31.6;58.700001;27.952499
07/05/2012;38.639999;31.67;59.189999;27.855
08/05/2012;38.57;31.32;59.049999;27.182501
09/05/2012;38.389999;30.450001;59.029999;27.0375
10/05/2012;38.705002;30.65;59.189999;26.889999
11/05/2012;38.735001;29.35;59.419998;27.065001
14/05/2012;38.435001;28.139999;59.07;26.8675
15/05/2012;38.285;27.790001;59.349998;26.805
16/05/2012;38.165001;26.92;59.189999;26.75
17/05/2012;37.560001;26.41;61.68;26.084999
18/05/2012;37.025002;26.01;62.43;26.360001
21/05/2012;37.255001;26.25;63.040001;26.807501
22/05/2012;37.095001;26.92;63.73;27.112499
23/05/2012;37.275002;27.15;64.580002;26.879999
24/05/2012;37.779999;26.66;65.07;26.870001
25/05/2012;37.615002;26.469999;65.309998;27.1975
29/05/2012;37.73;27.02;65.68;27.73
30/05/2012;37.529999;26;65.440002;27.1525
31/05/2012;37.365002;26.51;65.82;27.045
01/06/2012;36.544998;25.389999;65.550003;26.15
04/06/2012;36.82;24.82;65.989998;26.174999
05/06/2012;36.619999;25.75;65.5;26.377501
06/06/2012;37.305;27.139999;65.93;26.7675
07/06/2012;37.139999;26.91;65.870003;26.84
08/06/2012;37.619999;27.77;68.220001;27.16
11/06/2012;37.330002;26.48;67.529999;26.865
12/06/2012;37.599998;27.620001;67.720001;26.9
13/06/2012;37.345001;27.67;67.07;25.555
14/06/2012;37.869999;27.91;67.629997;25.004999
15/06/2012;38.044998;28.309999;67.75;25.4375
18/06/2012;37.990002;27.549999;68.120003;25.35
19/06/2012;37.869999;28.5;67.809998;25.385
20/06/2012;37.779999;28.860001;68.519997;25.299999
21/06/2012;37.334999;27.83;67.699997;24.665001
22/06/2012;37.470001;27.99;67.300003;24.85
25/06/2012;37.384998;26.75;68.18;24.365
26/06/2012;37.540001;26.73;68.580002;24.612499
27/06/2012;38.169998;27.1;68.589996;24.5275
28/06/2012;38.285;26.389999;68.300003;24.2225
29/06/2012;39.095001;27.41;69.720001;21.945
02/07/2012;39.459999;27.459999;69.349998;22.2125
03/07/2012;39.580002;27.65;70.75;22.620001
05/07/2012;39.224998;26.84;71.080002;23.049999
06/07/2012;39.075001;26.360001;71.360001;22.844999
09/07/2012;38.990002;26.110001;71.760002;22.57
10/07/2012;38.990002;25.879999;72.110001;22.8225
11/07/2012;38.73;25.870001;72.260002;23.065001
12/07/2012;38.32;25.280001;72.309998;22.955
13/07/2012;38.639999;26.65;73.18;23.4925
16/07/2012;38.240002;26.809999;72.980003;23.254999
17/07/2012;38.845001;27.379999;73.099998;23.190001
18/07/2012;38.720001;27.1;72.849998;23.657499
19/07/2012;38.775002;26.59;71.529999;23.815001
20/07/2012;38.514999;25.870001;72.25;23.27
23/07/2012;38.439999;25.34;71.849998;23.2125
24/07/2012;38.330002;25.24;72.139999;23.24
25/07/2012;38.509998;25.790001;72.080002;23.377501
26/07/2012;39.424999;26.280001;73.669998;24.145
27/07/2012;40.005001;27.299999;74.519997;24.2575
30/07/2012;40.560001;27.139999;74.980003;23.9625
31/07/2012;40.400002;27.129999;74.43;23.3375
01/08/2012;40.505001;26.780001;73.620003;23.25
02/08/2012;39.875;26.18;74.050003;23.135
03/08/2012;40.415001;27.4;74.550003;23.6425
06/08/2012;40.32;28.559999;74.279999;23.879999
07/08/2012;39.884998;28.889999;73.989998;24.0425
08/08/2012;39.779999;28.860001;74.309998;23.975
09/08/2012;39.619999;28.860001;73.849998;23.764999
10/08/2012;39.395;28.9;73.68;23.625
13/08/2012;39.299999;28.780001;73.400002;23.9625
14/08/2012;39.380001;28.77;74.010002;23.727501
15/08/2012;39.349998;28.74;74.449997;23.555
16/08/2012;39.549999;28.82;72.150002;23.695
17/08/2012;39.529999;29.030001;71.989998;24.065001
20/08/2012;39.470001;29.98;72.300003;23.942499
21/08/2012;39.259998;30.73;71.43;23.9625
22/08/2012;38.77;30.49;71.769997;23.942499
23/08/2012;38.110001;29.59;71.559998;23.862499
24/08/2012;38.470001;29.83;72.110001;24.215
27/08/2012;38.169998;29.690001;72.5;24.1075
28/08/2012;38;29.34;72.410004;24.717501
29/08/2012;37.459999;29.91;72.769997;24.672501
30/08/2012;37.139999;29.65;72.25;24.4375
31/08/2012;37.400002;29.709999;72.599998;24.34
04/09/2012;37.279999;29.700001;73.510002;24.315001
05/09/2012;37.509998;29.77;73.550003;24.3375
06/09/2012;38.150002;31.120001;74.809998;24.865
07/09/2012;37.900002;32.07;73.82;24.8225
10/09/2012;37.66;31.83;73.510002;25.01
11/09/2012;37.77;32.66;74.059998;24.92
12/09/2012;37.549999;33.049999;74.07;25.209999
13/09/2012;38.349998;34.450001;75.139999;24.799999
14/09/2012;38.119999;34.790001;74.5;24.16
17/09/2012;38.349998;34.060001;73.989998;24.4925
18/09/2012;38.619999;33.939999;73.949997;24.43
19/09/2012;38.52;34.18;74.370003;24.415001
20/09/2012;38.639999;33.810001;74.75;24.18
21/09/2012;38.029999;33.669998;74.449997;24.129999
24/09/2012;38.119999;33.490002;74.739998;23.83
25/09/2012;37.68;32.860001;74.260002;23.77
26/09/2012;37.759998;32.509998;74.190002;23.872499
27/09/2012;38.310001;32.970001;73.980003;24
28/09/2012;37.93;32.720001;73.800003;23.727501
01/10/2012;38.380001;32.75;74.050003;23.887501
02/10/2012;38.34;33.259998;73.75;23.737499
03/10/2012;38.240002;34.060001;74.199997;23.450001
04/10/2012;38.330002;34.959999;74.720001;23.9725
05/10/2012;38.580002;34.77;75.129997;23.805
08/10/2012;38.580002;34.779999;75.25;23.747499
09/10/2012;38.560001;34.599998;74.139999;23.620001
10/10/2012;38.09;35.139999;75.419998;23.555
11/10/2012;38.110001;35.52;75.010002;23.725
12/10/2012;38.23;34.75;75.809998;23.605
15/10/2012;38.130001;36.66;77.150002;23.9025
16/10/2012;37.900002;37.25;76.910004;24.309999
17/10/2012;37.740002;38.43;77.029999;24.3925
18/10/2012;37.84;38.419998;76.559998;24.3925
19/10/2012;37.400002;37.16;75.620003;24.112499
22/10/2012;37.23;37.720001;75.650002;23.620001
23/10/2012;36.610001;36.889999;74.760002;23.205
24/10/2012;36.880001;37.299999;74.82;23.2225
25/10/2012;37.09;37.41;75.32;22.827499
26/10/2012;37.040001;36.599998;75.110001;22.7875
31/10/2012;37.18;37.389999;75.019997;22.844999
01/11/2012;37.330002;37.950001;73.449997;23.8375
02/11/2012;37.080002;37.599998;72.769997;23.635
05/11/2012;36.77;37.32;73.139999;23.815001
06/11/2012;37.419998;38.470001;73.760002;24.032499
07/11/2012;36.720001;36.049999;73.110001;23.6625
08/11/2012;36.360001;36;72.480003;22.965
09/11/2012;36.290001;35.93;72.309998;23.077499
12/11/2012;36.080002;36.419998;72.480003;23.0725
13/11/2012;36.16;36.16;71.809998;22.8675
14/11/2012;36.009998;35.02;71.309998;22.65
15/11/2012;36.43;35.209999;68.720001;22.7075
16/11/2012;36.560001;34.98;68.029999;23.147499
19/11/2012;37.240002;36.099998;69.019997;24.08
20/11/2012;37.25;36;69;23.9025
21/11/2012;37.389999;35.77;68.889999;23.9
23/11/2012;37.93;36.029999;70.199997;24.1875
26/11/2012;37.360001;35.57;69.910004;24.415001
27/11/2012;37.419998;35.040001;69.5;24.252501
28/11/2012;37.560001;35.07;70.559998;24.782499
29/11/2012;37.970001;35.209999;70.830002;24.7425
30/11/2012;37.919998;34.57;72.019997;24.370001
03/12/2012;37.380001;34.220001;71.339996;24.389999
04/12/2012;37.150002;34.290001;72.120003;24.4175
05/12/2012;37.310001;36.459999;71.650002;24.42
06/12/2012;37.380001;37.02;71.589996;24.605
07/12/2012;37.709999;37.639999;72.290001;24.647499
10/12/2012;37.639999;37.189999;72.150002;24.52
11/12/2012;37.860001;37;70.889999;24.852501
12/12/2012;37.639999;37.529999;68.940002;24.799999
13/12/2012;37.599998;37.290001;69.040001;24.3325
14/12/2012;37.66;37.599998;68.75;24.227501
17/12/2012;37.5;39.150002;69.199997;24.497499
18/12/2012;37.279999;39.459999;69.5;24.73
19/12/2012;36.779999;39.450001;68.519997;24.445
20/12/2012;37.049999;40.169998;69;24.75
21/12/2012;36.889999;39.490002;68.650002;26.275
24/12/2012;36.73;39.380001;68.57;26.4
26/12/2012;36.419998;39.549999;67.989998;25.665001
27/12/2012;36.419998;39.25;68.190002;25.879999
28/12/2012;35.970001;39.009998;67.610001;25.495001
31/12/2012;36.25;39.560001;68.230003;25.799999
02/01/2013;37.599998;41.25;69.239998;25.92
03/01/2013;37.599998;41.389999;68.800003;26.184999
04/01/2013;37.66;42.43;69.059998;26.440001
07/01/2013;37.299999;42.470001;68.400002;26.48
08/01/2013;37.040001;42.459999;68.589996;26.200001
09/01/2013;37.029999;42.040001;68.57;26.225
10/01/2013;36.959999;42.830002;68.360001;26.275
11/01/2013;36.91;42.34;68.629997;26.549999
14/01/2013;36.990002;42.220001;68.300003;26.594999
15/01/2013;37.32;42.57;68.980003;26.82
16/01/2013;37.32;42.48;69.209999;26.865
17/01/2013;37.509998;41.240002;68.849998;26.74
18/01/2013;37.700001;41.66;69.199997;26.645
22/01/2013;37.130001;41.779999;69.580002;26.74
23/01/2013;37.130001;42.02;69.489998;26.545
24/01/2013;37.110001;42.799999;69.790001;26.93
25/01/2013;37.049999;42.91;69;27.775
28/01/2013;37.009998;42.34;69.349998;27.25
29/01/2013;37.419998;42.16;69.889999;26.959999
30/01/2013;37.5;41.950001;69.75;26.805
31/01/2013;37.240002;42.16;69.949997;27.025
01/02/2013;37.540001;43.02;70.489998;26.85
04/02/2013;37.349998;42.209999;69.629997;26.83
05/02/2013;38.139999;42.919998;70.769997;26.945
06/02/2013;38.310001;43.049999;71.309998;27.08
07/02/2013;38.91;42.869999;71.230003;27.34
08/02/2013;38.77;42.68;71.480003;27.295
11/02/2013;38.610001;43.150002;71.400002;27.610001
12/02/2013;37.560001;44.349998;71.400002;27.545
13/02/2013;37.209999;44;71.389999;27.280001
14/02/2013;36.84;44.32;70.82;27.309999
15/02/2013;37.419998;43.84;69.300003;27.475
19/02/2013;37.669998;44.5;68.760002;27.235001
20/02/2013;37.73;43.220001;69.209999;27.01
21/02/2013;37.709999;42.349998;70.260002;27.27
22/02/2013;38.52;42.790001;70.400002;27.235001
25/02/2013;37.720001;41.150002;70.440002;27.02
26/02/2013;38.110001;41.290001;71.110001;27.135
27/02/2013;38.450001;42.16;71.660004;27.17
28/02/2013;38.720001;41.970001;70.779999;27.23
01/03/2013;38.700001;42.110001;71.739998;27.41
04/03/2013;38.82;42.939999;73.260002;27.365
05/03/2013;38.68;43.599998;73.720001;27.450001
06/03/2013;39.02;44.580002;73.379997;27.65
07/03/2013;39.119999;45;73.32;27.610001
08/03/2013;39.220001;46.68;73.029999;27.344999
11/03/2013;39.310001;47.599998;72.980003;27.264999
12/03/2013;38.959999;46.950001;73.599998;26.745001
13/03/2013;38.59;46.970001;73.650002;27.424999
14/03/2013;39.02;47.459999;73.220001;27.344999
15/03/2013;38.830002;47.259998;72.5;27.389999
18/03/2013;38.759998;46.240002;72.25;27.08
19/03/2013;39.330002;45.790001;72.449997;26.915001
20/03/2013;39.869999;46.09;72.989998;27.415001
21/03/2013;40.07;45.23;73.129997;26.799999
22/03/2013;40.040001;45.23;74.279999;29.764999
25/03/2013;40.119999;44.490002;74.849998;29.780001
26/03/2013;40.689999;44.830002;74.769997;29.735001
27/03/2013;40.220001;44.459999;74.779999;29.225
28/03/2013;40.439999;44.240002;74.830002;29.504999
01/04/2013;40.450001;43.790001;75.43;29.129999
02/04/2013;40.720001;44.110001;76.019997;29.450001
03/04/2013;40.169998;42.5;76;29.455
04/04/2013;40.540001;42.77;76.199997;29.67
05/04/2013;40.080002;43.009998;76.389999;29.485001
08/04/2013;40.860001;43.560001;77.290001;29.975
09/04/2013;40.709999;43.889999;78.120003;29.945
10/04/2013;41.07;45.060001;77.370003;30.145
11/04/2013;41.18;44.869999;77.790001;30.6
12/04/2013;41.080002;44.779999;78.559998;30.290001
15/04/2013;40.09;44.869999;78.470001;29.834999
16/04/2013;42.369999;46.66;78.68;30.25
17/04/2013;42.549999;45.740002;78.510002;30.450001
18/04/2013;42.099998;45.09;77.160004;30.09
19/04/2013;42.66;45.029999;78.290001;30.459999
22/04/2013;42.720001;45.150002;77.970001;30.68
23/04/2013;42.700001;46.459999;79.089996;30.84
24/04/2013;42.150002;47.119999;78.029999;30.764999
25/04/2013;42.349998;47.110001;78.650002;31.035
26/04/2013;42.099998;46.919998;79.040001;30.945
29/04/2013;42.240002;46.82;78.389999;31.315001
30/04/2013;42.330002;46.66;77.720001;31.799999
01/05/2013;42.209999;45.869999;78.059998;31.68
02/05/2013;41.959999;46.540001;78.459999;31.66
03/05/2013;42.240002;46.970001;79.25;32.275002
06/05/2013;42.080002;47.48;78.830002;31.98
07/05/2013;42.700001;48.110001;78.830002;31.955
08/05/2013;42.459999;49.290001;78.25;31.950001
09/05/2013;42.119999;48.599998;78.400002;31.870001
10/05/2013;42.150002;48.75;78.889999;32.380001
13/05/2013;42.189999;48.919998;78.5;32.325001
14/05/2013;42.52;50.09;78.779999;32.955002
15/05/2013;42.919998;51.34;79.860001;32.915001
16/05/2013;43.09;50.610001;78.5;32.220001
17/05/2013;42.970001;51.450001;77.870003;32.66
20/05/2013;42.380001;51.599998;77.400002;32.665001
21/05/2013;42.34;51.66;77.389999;32.615002
22/05/2013;42.25;51;77.029999;32.224998
23/05/2013;41.93;50.529999;76.330002;31.665001
24/05/2013;42.240002;50.52;77.309998;31.395
28/05/2013;42.549999;51.790001;77.32;31.639999
29/05/2013;41.400002;52.279999;76.230003;31.465
30/05/2013;40.77;53.27;75.629997;31.205
31/05/2013;39.990002;51.990002;74.839996;30.83
03/06/2013;40.810001;51.959999;75.690002;31.514999
04/06/2013;41.419998;51.23;75.940002;31.389999
05/06/2013;40.650002;50.029999;75.25;30.875
06/06/2013;40.790001;50.830002;75.629997;31.08
07/06/2013;41.41;51.599998;76.330002;31.375
10/06/2013;41.18;51.93;75.75;31.52
11/06/2013;40.790001;49.950001;75.25;31.075001
12/06/2013;40.389999;49.439999;74.839996;30.705
13/06/2013;40.41;50.290001;75;30.879999
